date,label,media,campaign,spend,imp,install,CPI,first_purchase,cpa,binned
2023-04-13,첫구매,카카오모먼트,230316_카카오비즈보드(전환_앱)_UA_가입타겟팅,2780701,1093591,9,308967,39,71300,"(0.0, 2874960.0]"
2023-04-13,첫구매,페이스북,fb_conversion_pmkt_2211_AOS,497521,22910,40,12438,4,124380,"(0.0, 2874960.0]"
2023-04-13,첫구매,페이스북,fb_conversion_signup_catalog_2303_B,95219,4410,5,19044,1,95219,"(0.0, 2874960.0]"
2023-04-13,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,4175197,167308,49,85208,78,53528,"(2874960.0, 5749920.0]"
2023-04-13,첫구매,카카오모먼트,220913_카카오비즈보드(전환_회원가입_앱),708092,104765,32,22128,0,0,"(0.0, 2874960.0]"
2023-04-13,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,1762516,62628,21,83929,23,76631,"(0.0, 2874960.0]"
2023-04-14,첫구매,RTB하우스,UA_rtbhouse_retargeting_AOS,441603,134678,0,0,8,55200,"(0.0, 2874960.0]"
2023-04-14,첫구매,RTB하우스,UA_rtbhouse_retargeting_IOS,153846,41325,0,0,2,76923,"(0.0, 2874960.0]"
2023-04-14,첫구매,카카오모먼트,220106_카카오비즈보드(방문_앱),3912634,3758132,392,9981,67,58398,"(2874960.0, 5749920.0]"
2023-04-14,첫구매,카카오모먼트,230316_카카오비즈보드(전환_앱)_UA_가입타겟팅,2778776,1038712,16,173674,43,64623,"(0.0, 2874960.0]"
2023-04-14,첫구매,페이스북,fb_conversion_pmkt_2211_AOS,504717,24164,34,14845,9,56080,"(0.0, 2874960.0]"
2023-04-14,첫구매,페이스북,fb_conversion_signup_catalog_2303_B,96189,5122,7,13741,0,0,"(0.0, 2874960.0]"
2023-04-14,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,4215141,168892,48,87815,92,45817,"(2874960.0, 5749920.0]"
2023-04-14,첫구매,카카오모먼트,220913_카카오비즈보드(전환_회원가입_앱),697466,212136,49,14234,2,348733,"(0.0, 2874960.0]"
2023-04-14,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,1781065,59739,26,68502,25,71243,"(0.0, 2874960.0]"
2023-04-15,첫구매,RTB하우스,UA_rtbhouse_retargeting_AOS,440633,127382,0,0,11,40058,"(0.0, 2874960.0]"
2023-04-15,첫구매,RTB하우스,UA_rtbhouse_retargeting_IOS,162756,42328,0,0,5,32551,"(0.0, 2874960.0]"
2023-04-15,첫구매,카카오모먼트,220106_카카오비즈보드(방문_앱),3914625,5558702,432,9062,54,72493,"(2874960.0, 5749920.0]"
2023-04-15,첫구매,카카오모먼트,230316_카카오비즈보드(전환_앱)_UA_가입타겟팅,2784441,873054,10,278444,34,81895,"(0.0, 2874960.0]"
2023-04-15,첫구매,페이스북,fb_conversion_pmkt_2211_AOS,516215,27050,42,12291,12,43018,"(0.0, 2874960.0]"
2023-04-15,첫구매,페이스북,fb_conversion_signup_catalog_2303_B,97046,4634,3,32349,1,97046,"(0.0, 2874960.0]"
2023-04-15,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,4291066,175191,36,119196,85,50483,"(2874960.0, 5749920.0]"
2023-04-15,첫구매,카카오모먼트,220913_카카오비즈보드(전환_회원가입_앱),699578,234447,10,69958,4,174895,"(0.0, 2874960.0]"
2023-04-15,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,1807716,59662,16,112982,22,82169,"(0.0, 2874960.0]"
2023-04-16,첫구매,RTB하우스,UA_rtbhouse_retargeting_AOS,434003,130939,0,0,18,24111,"(0.0, 2874960.0]"
2023-04-16,첫구매,RTB하우스,UA_rtbhouse_retargeting_IOS,158796,52780,0,0,8,19850,"(0.0, 2874960.0]"
2023-04-16,첫구매,카카오모먼트,220106_카카오비즈보드(방문_앱),3907475,4780750,356,10976,91,42939,"(2874960.0, 5749920.0]"
2023-04-16,첫구매,카카오모먼트,230316_카카오비즈보드(전환_앱)_UA_가입타겟팅,2792174,794159,9,310242,39,71594,"(0.0, 2874960.0]"
2023-04-16,첫구매,페이스북,fb_conversion_pmkt_2211_AOS,534845,29253,39,13714,10,53484,"(0.0, 2874960.0]"
2023-04-16,첫구매,페이스북,fb_conversion_signup_catalog_2303_B,105536,4839,4,26384,2,52768,"(0.0, 2874960.0]"
2023-04-16,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,4508947,179192,54,83499,107,42140,"(2874960.0, 5749920.0]"
2023-04-16,첫구매,카카오모먼트,220913_카카오비즈보드(전환_회원가입_앱),697026,235521,10,69703,8,87128,"(0.0, 2874960.0]"
2023-04-16,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,1904099,63213,29,65659,31,61423,"(0.0, 2874960.0]"
2023-04-17,첫구매,RTB하우스,UA_rtbhouse_retargeting_AOS,434585,120541,0,0,11,39508,"(0.0, 2874960.0]"
2023-04-17,첫구매,RTB하우스,UA_rtbhouse_retargeting_IOS,166607,48338,0,0,4,41652,"(0.0, 2874960.0]"
2023-04-17,첫구매,카카오모먼트,220106_카카오비즈보드(방문_앱),3907299,4303343,391,9993,47,83134,"(2874960.0, 5749920.0]"
2023-04-17,첫구매,카카오모먼트,230316_카카오비즈보드(전환_앱)_UA_가입타겟팅,2798345,957193,3,932782,34,82304,"(0.0, 2874960.0]"
2023-04-17,첫구매,페이스북,fb_conversion_pmkt_2211_AOS,512738,25193,42,12208,5,102548,"(0.0, 2874960.0]"
2023-04-17,첫구매,페이스북,fb_conversion_signup_catalog_2303_B,101089,4657,3,33696,2,50544,"(0.0, 2874960.0]"
2023-04-17,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,4311685,170504,40,107792,80,53896,"(2874960.0, 5749920.0]"
2023-04-17,첫구매,카카오모먼트,220913_카카오비즈보드(전환_회원가입_앱),696135,299039,8,87017,6,116023,"(0.0, 2874960.0]"
2023-04-17,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,1821025,64252,17,107119,30,60701,"(0.0, 2874960.0]"
2023-04-18,첫구매,RTB하우스,UA_rtbhouse_retargeting_AOS,429243,104200,0,0,15,28616,"(0.0, 2874960.0]"
2023-04-18,첫구매,RTB하우스,UA_rtbhouse_retargeting_IOS,168043,41771,0,0,2,84021,"(0.0, 2874960.0]"
2023-04-18,첫구매,카카오모먼트,220106_카카오비즈보드(방문_앱),3924030,2789968,469,8367,51,76942,"(2874960.0, 5749920.0]"
2023-04-18,첫구매,카카오모먼트,230316_카카오비즈보드(전환_앱)_UA_가입타겟팅,2779216,838841,14,198515,45,61760,"(0.0, 2874960.0]"
2023-04-18,첫구매,페이스북,fb_conversion_pmkt_2211_AOS,499607,23725,30,16654,7,71372,"(0.0, 2874960.0]"
2023-04-18,첫구매,페이스북,fb_conversion_signup_catalog_2303_B,98906,5334,1,98906,0,0,"(0.0, 2874960.0]"
2023-04-18,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,4192225,180929,57,73548,84,49907,"(2874960.0, 5749920.0]"
2023-04-18,첫구매,카카오모먼트,220913_카카오비즈보드(전환_회원가입_앱),693638,187535,16,43352,8,86705,"(0.0, 2874960.0]"
2023-04-18,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,1771604,67042,18,98422,20,88580,"(0.0, 2874960.0]"
2023-04-19,첫구매,RTB하우스,UA_rtbhouse_retargeting_AOS,417007,94379,0,0,16,26063,"(0.0, 2874960.0]"
2023-04-19,첫구매,RTB하우스,UA_rtbhouse_retargeting_IOS,181117,43669,0,0,2,90559,"(0.0, 2874960.0]"
2023-04-19,첫구매,카카오모먼트,220106_카카오비즈보드(방문_앱),3948868,4084775,483,8176,46,85845,"(2874960.0, 5749920.0]"
2023-04-19,첫구매,카카오모먼트,230316_카카오비즈보드(전환_앱)_UA_가입타겟팅,2763156,900045,10,276316,38,72715,"(0.0, 2874960.0]"
2023-04-19,첫구매,페이스북,fb_conversion_pmkt_2211_AOS,499817,22513,37,13509,11,45438,"(0.0, 2874960.0]"
2023-04-19,첫구매,페이스북,fb_conversion_signup_catalog_2303_B,99068,5052,5,19814,3,33023,"(0.0, 2874960.0]"
2023-04-19,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,4193551,176181,44,95308,94,44612,"(2874960.0, 5749920.0]"
2023-04-19,첫구매,카카오모먼트,220913_카카오비즈보드(전환_회원가입_앱),545380,159283,5,109076,8,68173,"(0.0, 2874960.0]"
2023-04-19,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,1781841,65183,26,68532,28,63637,"(0.0, 2874960.0]"
2023-04-20,첫구매,RTB하우스,UA_rtbhouse_retargeting_AOS,432419,90386,0,0,14,30887,"(0.0, 2874960.0]"
2023-04-20,첫구매,RTB하우스,UA_rtbhouse_retargeting_IOS,162250,43341,1,162250,5,32450,"(0.0, 2874960.0]"
2023-04-20,첫구매,카카오모먼트,220106_카카오비즈보드(방문_앱),3912612,4092218,292,13399,55,71138,"(2874960.0, 5749920.0]"
2023-04-20,첫구매,카카오모먼트,230316_카카오비즈보드(전환_앱)_UA_가입타겟팅,2767457,943169,10,276746,36,76874,"(0.0, 2874960.0]"
2023-04-20,첫구매,페이스북,fb_conversion_pmkt_2211_AOS,497488,22895,36,13819,4,124372,"(0.0, 2874960.0]"
2023-04-20,첫구매,페이스북,fb_conversion_signup_catalog_2303_B,97046,5070,7,13864,1,97046,"(0.0, 2874960.0]"
2023-04-20,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,4173353,175101,39,107009,91,45861,"(2874960.0, 5749920.0]"
2023-04-20,첫구매,카카오모먼트,220913_카카오비즈보드(전환_회원가입_앱),329681,80038,4,82420,11,29971,"(0.0, 2874960.0]"
2023-04-20,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,1753152,63956,19,92271,31,56553,"(0.0, 2874960.0]"
2023-04-21,첫구매,RTB하우스,UA_rtbhouse_retargeting_AOS,433761,90273,0,0,12,36147,"(0.0, 2874960.0]"
2023-04-21,첫구매,RTB하우스,UA_rtbhouse_retargeting_IOS,168025,42442,0,0,2,84013,"(0.0, 2874960.0]"
2023-04-21,첫구매,카카오모먼트,220106_카카오비즈보드(방문_앱),2959594,1718776,230,12868,35,84560,"(2874960.0, 5749920.0]"
2023-04-21,첫구매,카카오모먼트,230316_카카오비즈보드(전환_앱)_UA_가입타겟팅,2017763,652285,8,252220,33,61144,"(0.0, 2874960.0]"
2023-04-21,첫구매,페이스북,fb_conversion_pmkt_2211_AOS,387699,18338,20,19385,3,129233,"(0.0, 2874960.0]"
2023-04-21,첫구매,페이스북,fb_conversion_signup_catalog_2303_B,98130,5675,4,24532,0,0,"(0.0, 2874960.0]"
2023-04-21,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,4215626,187482,38,110938,80,52695,"(2874960.0, 5749920.0]"
2023-04-21,첫구매,카카오모먼트,220913_카카오비즈보드(전환_회원가입_앱),414117,122659,4,103529,8,51765,"(0.0, 2874960.0]"
2023-04-21,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,1820782,76065,21,86704,27,67436,"(0.0, 2874960.0]"
2023-04-22,첫구매,RTB하우스,UA_rtbhouse_retargeting_AOS,388573,69327,0,0,9,43175,"(0.0, 2874960.0]"
2023-04-22,첫구매,RTB하우스,UA_rtbhouse_retargeting_IOS,207515,48195,0,0,2,103758,"(0.0, 2874960.0]"
2023-04-22,첫구매,카카오모먼트,220106_카카오비즈보드(방문_앱),2962146,1504685,215,13777,29,102143,"(2874960.0, 5749920.0]"
2023-04-22,첫구매,카카오모먼트,230316_카카오비즈보드(전환_앱)_UA_가입타겟팅,2018533,587023,14,144181,36,56070,"(0.0, 2874960.0]"
2023-04-22,첫구매,페이스북,fb_conversion_pmkt_2211_AOS,268951,13463,23,11694,9,29883,"(0.0, 2874960.0]"
2023-04-22,첫구매,페이스북,fb_conversion_signup_catalog_2303_B,99811,5220,6,16635,1,99811,"(0.0, 2874960.0]"
2023-04-22,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,4289821,191935,42,102139,85,50468,"(2874960.0, 5749920.0]"
2023-04-22,첫구매,카카오모먼트,220913_카카오비즈보드(전환_회원가입_앱),500082,127279,2,250041,4,125021,"(0.0, 2874960.0]"
2023-04-22,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,1754446,72494,25,70178,30,58482,"(0.0, 2874960.0]"
2023-04-23,첫구매,RTB하우스,UA_rtbhouse_retargeting_AOS,393994,67624,0,0,5,78799,"(0.0, 2874960.0]"
2023-04-23,첫구매,RTB하우스,UA_rtbhouse_retargeting_IOS,205095,42341,0,0,2,102548,"(0.0, 2874960.0]"
2023-04-23,첫구매,카카오모먼트,220106_카카오비즈보드(방문_앱),2957284,1517917,191,15483,29,101975,"(2874960.0, 5749920.0]"
2023-04-23,첫구매,카카오모먼트,230316_카카오비즈보드(전환_앱)_UA_가입타겟팅,2016575,599814,18,112032,41,49185,"(0.0, 2874960.0]"
2023-04-23,첫구매,페이스북,fb_conversion_pmkt_2211_AOS,301973,15370,26,11614,8,37747,"(0.0, 2874960.0]"
2023-04-23,첫구매,페이스북,fb_conversion_signup_catalog_2303_B,107606,5000,9,11956,5,21521,"(0.0, 2874960.0]"
2023-04-23,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,4565079,174423,39,117053,80,57063,"(2874960.0, 5749920.0]"
2023-04-23,첫구매,카카오모먼트,220913_카카오비즈보드(전환_회원가입_앱),495462,117815,5,99092,10,49546,"(0.0, 2874960.0]"
2023-04-23,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,1977033,77454,25,79081,36,54918,"(0.0, 2874960.0]"
2023-04-24,첫구매,RTB하우스,UA_rtbhouse_retargeting_AOS,410749,68771,0,0,12,34229,"(0.0, 2874960.0]"
2023-04-24,첫구매,RTB하우스,UA_rtbhouse_retargeting_IOS,185735,33644,0,0,4,46434,"(0.0, 2874960.0]"
2023-04-24,첫구매,카카오모먼트,220106_카카오비즈보드(방문_앱),4291705,2828934,343,12512,54,79476,"(2874960.0, 5749920.0]"
2023-04-24,첫구매,카카오모먼트,230316_카카오비즈보드(전환_앱)_UA_가입타겟팅,3133526,1072228,12,261127,42,74608,"(2874960.0, 5749920.0]"
2023-04-24,첫구매,페이스북,fb_conversion_pmkt_2211_AOS,294486,15143,15,19632,8,36811,"(0.0, 2874960.0]"
2023-04-24,첫구매,페이스북,fb_conversion_signup_catalog_2303_B,101429,5757,7,14490,3,33810,"(0.0, 2874960.0]"
2023-04-24,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,4343269,205730,38,114297,101,43003,"(2874960.0, 5749920.0]"
2023-04-24,첫구매,카카오모먼트,220913_카카오비즈보드(전환_회원가입_앱),497893,146811,4,124473,6,82982,"(0.0, 2874960.0]"
2023-04-24,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,1895673,94056,22,86167,35,54162,"(0.0, 2874960.0]"
2023-04-25,첫구매,RTB하우스,UA_rtbhouse_retargeting_AOS,383152,72411,0,0,14,27368,"(0.0, 2874960.0]"
2023-04-25,첫구매,RTB하우스,UA_rtbhouse_retargeting_IOS,215078,37691,2,107539,4,53769,"(0.0, 2874960.0]"
2023-04-25,첫구매,카카오모먼트,220106_카카오비즈보드(방문_앱),4376790,3635881,406,10780,74,59146,"(2874960.0, 5749920.0]"
2023-04-25,첫구매,카카오모먼트,230316_카카오비즈보드(전환_앱)_UA_가입타겟팅,3089768,1203796,19,162619,46,67169,"(2874960.0, 5749920.0]"
2023-04-25,첫구매,페이스북,fb_conversion_pmkt_2211_AOS,286642,13267,8,35830,4,71661,"(0.0, 2874960.0]"
2023-04-25,첫구매,페이스북,fb_conversion_signup_catalog_2303_B,98744,4536,3,32915,3,32915,"(0.0, 2874960.0]"
2023-04-25,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,4225167,180094,45,93893,94,44949,"(2874960.0, 5749920.0]"
2023-04-25,첫구매,카카오모먼트,220913_카카오비즈보드(전환_회원가입_앱),572363,229052,6,95394,11,52033,"(0.0, 2874960.0]"
2023-04-25,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,1843972,79516,31,59483,30,61466,"(0.0, 2874960.0]"
2023-04-26,첫구매,RTB하우스,UA_rtbhouse_retargeting_AOS,404096,80626,0,0,14,28864,"(0.0, 2874960.0]"
2023-04-26,첫구매,RTB하우스,UA_rtbhouse_retargeting_IOS,194205,38254,0,0,2,97103,"(0.0, 2874960.0]"
2023-04-26,첫구매,카카오모먼트,220106_카카오비즈보드(방문_앱),4411550,3612146,429,10283,60,73526,"(2874960.0, 5749920.0]"
2023-04-26,첫구매,카카오모먼트,230316_카카오비즈보드(전환_앱)_UA_가입타겟팅,3095708,1207934,6,515951,48,64494,"(2874960.0, 5749920.0]"
2023-04-26,첫구매,페이스북,fb_conversion_dormant_2304_UA,143426,5288,8,17928,1,143426,"(0.0, 2874960.0]"
2023-04-26,첫구매,페이스북,fb_conversion_pmkt_2211_AOS,284556,13178,8,35570,2,142278,"(0.0, 2874960.0]"
2023-04-26,첫구매,페이스북,fb_conversion_signup_catalog_2303_B,98663,4170,4,24666,1,98663,"(0.0, 2874960.0]"
2023-04-26,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,4213912,164323,38,110892,96,43895,"(2874960.0, 5749920.0]"
2023-04-26,첫구매,카카오모먼트,220913_카카오비즈보드(전환_회원가입_앱),775225,287322,10,77523,14,55373,"(0.0, 2874960.0]"
2023-04-26,첫구매,페이스북,fb_app_install_signup_catalog_aos_2304,296653,12624,65,4564,7,42379,"(0.0, 2874960.0]"
2023-04-26,첫구매,페이스북,fb_app_install_signup_catalog_ios_2304,188594,16043,0,0,0,0,"(0.0, 2874960.0]"
2023-04-26,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,1835709,74134,27,67989,43,42691,"(0.0, 2874960.0]"
2023-04-27,첫구매,RTB하우스,UA_rtbhouse_retargeting_AOS,378963,68135,0,0,6,63161,"(0.0, 2874960.0]"
2023-04-27,첫구매,RTB하우스,UA_rtbhouse_retargeting_IOS,215683,34162,1,215683,2,107841,"(0.0, 2874960.0]"
2023-04-27,첫구매,카카오모먼트,220106_카카오비즈보드(방문_앱),3146473,2504626,267,11785,51,61696,"(2874960.0, 5749920.0]"
2023-04-27,첫구매,카카오모먼트,230316_카카오비즈보드(전환_앱)_UA_가입타겟팅,2535500,972501,12,211292,31,81790,"(0.0, 2874960.0]"
2023-04-27,첫구매,페이스북,fb_conversion_dormant_2304_UA,290427,10972,18,16135,4,72607,"(0.0, 2874960.0]"
2023-04-27,첫구매,페이스북,fb_conversion_pmkt_2211_AOS,282745,13730,15,18850,3,94248,"(0.0, 2874960.0]"
2023-04-27,첫구매,페이스북,fb_conversion_signup_catalog_2303_B,97806,4003,5,19561,1,97806,"(0.0, 2874960.0]"
2023-04-27,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,4160820,163699,30,138694,85,48951,"(2874960.0, 5749920.0]"
2023-04-27,첫구매,카카오모먼트,220913_카카오비즈보드(전환_회원가입_앱),687434,190483,9,76382,21,32735,"(0.0, 2874960.0]"
2023-04-27,첫구매,페이스북,fb_app_install_signup_catalog_aos_2304,782158,33982,221,3539,3,260719,"(0.0, 2874960.0]"
2023-04-27,첫구매,페이스북,fb_app_install_signup_catalog_ios_2304,533891,52582,1,533891,0,0,"(0.0, 2874960.0]"
2023-04-27,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,1818033,72065,25,72721,36,50501,"(0.0, 2874960.0]"
2023-04-28,첫구매,RTB하우스,UA_rtbhouse_retargeting_AOS,412262,83313,0,0,15,27484,"(0.0, 2874960.0]"
2023-04-28,첫구매,RTB하우스,UA_rtbhouse_retargeting_IOS,186684,38847,0,0,2,93342,"(0.0, 2874960.0]"
2023-04-28,첫구매,카카오모먼트,220106_카카오비즈보드(방문_앱),4015605,2523991,337,11916,59,68061,"(2874960.0, 5749920.0]"
2023-04-28,첫구매,카카오모먼트,230316_카카오비즈보드(전환_앱)_UA_가입타겟팅,2905056,1030270,7,415008,43,67559,"(2874960.0, 5749920.0]"
2023-04-28,첫구매,페이스북,fb_conversion_dormant_2304_UA,290330,11911,14,20738,3,96777,"(0.0, 2874960.0]"
2023-04-28,첫구매,페이스북,fb_conversion_pmkt_2211_AOS,283764,13574,4,70941,3,94588,"(0.0, 2874960.0]"
2023-04-28,첫구매,페이스북,fb_conversion_signup_catalog_2303_B,97483,4929,5,19497,0,0,"(0.0, 2874960.0]"
2023-04-28,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,4160076,174600,32,130002,87,47817,"(2874960.0, 5749920.0]"
2023-04-28,첫구매,카카오모먼트,220913_카카오비즈보드(전환_회원가입_앱),1056682,340397,8,132085,13,81283,"(0.0, 2874960.0]"
2023-04-28,첫구매,페이스북,fb_app_install_signup_catalog_aos_2304,851195,32542,255,3338,11,77381,"(0.0, 2874960.0]"
2023-04-28,첫구매,페이스북,fb_app_install_signup_catalog_ios_2304,535427,46284,73,7335,2,267714,"(0.0, 2874960.0]"
2023-04-28,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,1824550,78318,24,76023,26,70175,"(0.0, 2874960.0]"
2023-04-29,첫구매,RTB하우스,UA_rtbhouse_retargeting_AOS,415642,67809,0,0,7,59377,"(0.0, 2874960.0]"
2023-04-29,첫구매,RTB하우스,UA_rtbhouse_retargeting_IOS,176730,35959,0,0,3,58910,"(0.0, 2874960.0]"
2023-04-29,첫구매,카카오모먼트,220106_카카오비즈보드(방문_앱),4083123,2232380,372,10976,51,80061,"(2874960.0, 5749920.0]"
2023-04-29,첫구매,카카오모먼트,230316_카카오비즈보드(전환_앱)_UA_가입타겟팅,2960584,826174,22,134572,47,62991,"(2874960.0, 5749920.0]"
2023-04-29,첫구매,페이스북,fb_conversion_dormant_2304_UA,294340,11630,28,10512,8,36793,"(0.0, 2874960.0]"
2023-04-29,첫구매,페이스북,fb_conversion_pmkt_2211_AOS,289537,14523,14,20681,5,57907,"(0.0, 2874960.0]"
2023-04-29,첫구매,페이스북,fb_conversion_signup_catalog_2303_B,97855,4870,8,12232,1,97855,"(0.0, 2874960.0]"
2023-04-29,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,4216887,180720,41,102851,109,38687,"(2874960.0, 5749920.0]"
2023-04-29,첫구매,카카오모먼트,220913_카카오비즈보드(전환_회원가입_앱),1071631,295966,10,107163,22,48711,"(0.0, 2874960.0]"
2023-04-29,첫구매,페이스북,fb_app_install_signup_catalog_aos_2304,860025,28673,252,3413,9,95558,"(0.0, 2874960.0]"
2023-04-29,첫구매,페이스북,fb_app_install_signup_catalog_ios_2304,545534,40713,125,4364,0,0,"(0.0, 2874960.0]"
2023-04-29,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,1848792,76021,22,84036,35,52823,"(0.0, 2874960.0]"
2023-04-30,첫구매,RTB하우스,UA_rtbhouse_retargeting_AOS,354486,57161,0,0,31,11435,"(0.0, 2874960.0]"
2023-04-30,첫구매,RTB하우스,UA_rtbhouse_retargeting_IOS,179056,35148,1,179056,6,29843,"(0.0, 2874960.0]"
2023-04-30,첫구매,카카오모먼트,220106_카카오비즈보드(방문_앱),4036736,2816422,327,12345,67,60250,"(2874960.0, 5749920.0]"
